tag,user,act,exp,par
windows,659,0,0,1
windows,672,22,7.63636363636,1
windows,673,3,0.333333333333,0
windows,262822,0,0,3
windows,1311399,1,0.0,0
windows,680,1,22.0,0
windows,787116,1,0.0,0
windows,685,5,2.4,1
windows,691,1,0.0,1
windows,695,1,2.0,0
windows,697,4,10.0,0
windows,698,0,0,1
windows,699,1,1.0,0
windows,700,1,7.0,0
windows,705,1,3.0,0
windows,787139,1,4.0,0
windows,708,1,7.0,0
windows,262853,1,3.0,0
windows,712,2,10.5,0
windows,713,1,0.0,0
windows,714,3,5.33333333333,0
windows,716,1,1.0,0
windows,718,5,1.8,0
windows,720,0,0,1
windows,722,4,2.5,0
windows,723,1,6.0,0
windows,727,0,0,1
windows,728,2,1.5,1
windows,729,2,0.5,0
windows,730,16,9.1875,8
windows,731,1,19.0,0
windows,525023,2,0.0,0
windows,736,0,0,1
windows,737,2,1.5,0
windows,262882,1,17.0,0
windows,739,2,2.0,1
windows,740,13,1.0,8
windows,741,2,0.5,0
windows,743,2,2.0,4
windows,745,7,5.85714285714,3
windows,747,1,2.0,0
windows,748,6,4.66666666667,1
windows,750,1,0.0,0
windows,751,0,0,1
windows,755,5,5.4,1
windows,756,2,11.0,2
windows,758,1,1.0,1
windows,767,1,2.0,0
windows,770,8,26.25,0
windows,775,3,1.33333333333,0
windows,1311500,3,2.66666666667,2
windows,525069,1,0.0,0
windows,784,2,1.5,0
windows,788,1,7.0,0
windows,791,7,6.85714285714,15
windows,525081,1,1.0,0
windows,795,1,6.0,0
windows,797,4,2.5,1
windows,174896,1,1.0,2
windows,262947,1,1.0,0
windows,806,1,0.0,0
windows,807,2,0.5,0
windows,811,21,14.0,41
windows,814,4,10.0,0
windows,262964,0,0,1
windows,825,1,3.0,0
windows,826,4,3.0,2
windows,828,1,0.0,0
windows,830,1,5.0,0
windows,832,3,19.0,0
windows,834,1,7.0,0
windows,262980,1,1.0,0
windows,838,1,3.0,2
windows,842,5,5.8,1
windows,852,2,3.0,1
windows,854,2,7.0,0
windows,263003,1,5.0,0
windows,263004,3,10.3333333333,2
windows,861,0,0,1
windows,863,3,4.0,0
windows,263008,3,-0.333333333333,1
windows,872,5,2.0,1
windows,878,1,1.0,0
windows,879,1,2.0,0
windows,885,1,1.0,0
windows,886,2,5.0,1
windows,888,1,2.0,0
windows,787321,1,2.0,0
windows,891,16,3.1875,3
windows,893,166,5.36144578313,105
windows,894,0,0,1
windows,901,1,8.0,0
windows,905,2,0.0,3
windows,906,0,0,1
windows,907,1,0.0,0
windows,1835917,2,0.5,0
windows,912,5,11.2,3
windows,262296,1,2.0,0
windows,914,1,2.0,0
windows,917,2,0.5,1
windows,263063,1,10.0,0
windows,920,2,1.0,0
windows,922,1,10.0,0
windows,925,2,1.5,1
windows,525217,1,1.0,6
windows,932,1,3.0,1
windows,936,6,2.66666666667,2
windows,937,0,0,1
windows,1311658,1,3.0,0
windows,1311659,1,1.0,1
windows,940,4,3.75,0
windows,525229,1,0.0,0
windows,942,1,18.0,2
windows,943,1,-1.0,5
windows,945,1,0.0,0
windows,946,0,0,1
windows,950,1,1.0,0
windows,952,1,-4.0,0
windows,953,3,3.0,2
windows,954,5,1.2,0
windows,956,1,19.0,1
windows,958,1,5.0,0
windows,960,1,1.0,0
windows,525251,1,1.0,0
windows,966,1,16.0,0
windows,786593,1,-1.0,0
windows,968,6,5.5,1
windows,969,1,3.0,0
windows,1573835,2,1.0,0
windows,972,1,1.0,0
windows,974,2,4.5,0
windows,525263,1,1.0,0
windows,1311700,0,0,1
windows,982,1,19.0,0
windows,984,0,0,1
windows,986,17,1.88235294118,9
windows,987,28,4.03571428571,9
windows,988,3,1.33333333333,0
windows,1573858,0,0,1
windows,996,0,0,1
windows,997,1,0.0,1
windows,998,2,5.0,0
windows,999,1,146.0,0
windows,1000,1,2.0,1
windows,1002,4,3.75,2
windows,1005,1,6.0,0
windows,1007,4,4.0,0
windows,1009,3,0.333333333333,0
windows,525298,1,1.0,0
windows,1013,1,1.0,0
windows,1014,1,4.0,0
windows,1019,1,2.0,0
windows,1025,1,1.0,0
windows,1026,3,2.66666666667,2
windows,1030,2,2.5,3
windows,1031,1,6.0,0
windows,1034,1,0.0,0
windows,1836043,1,1.0,0
windows,1836044,1,3.0,0
windows,1037,4,20.5,3
windows,568152,0,0,1
windows,1042,12,1.66666666667,12
windows,1043,18,16.6666666667,1
windows,1047,1,1.0,0
windows,1052,1,1.0,0
windows,1053,20,3.15,46
windows,1057,1,2.0,0
windows,1058,1,1.0,0
windows,1311780,1,0.0,0
windows,1061,2,2.0,0
windows,1063,1,8.0,1
windows,1065,1,0.0,2
windows,1069,0,0,1
windows,1070,1,2.0,7
windows,787503,1,1.0,0
windows,1074,1,0.0,0
windows,1077,1,6.0,0
windows,1078,6,9.0,4
windows,787511,1,0.0,0
windows,1081,1,2.0,0
windows,1083,2,1.0,1
windows,1084,2,3.5,5
windows,1087,1,-1.0,0
windows,1088,10,2.0,7
windows,1094,1,78.0,0
windows,1097,2,2.0,1
windows,1100,3,2.0,0
windows,1049677,1,0.0,1
windows,1114,2,2.5,0
windows,1116,2,2.5,1
windows,1120,0,0,2
windows,1122,2,6.5,1
windows,1124,2,1.0,0
windows,1133,1,0.0,0
windows,263285,2,1.0,0
windows,1142,1,0.0,0
windows,1143,7,1.57142857143,2
windows,1144,1,1.0,0
windows,1147,1,2.0,0
windows,1149,2,0.0,0
windows,787585,1,1.0,0
windows,1154,1,4.0,0
windows,1157,1,0.0,0
windows,1158,1,2.0,0
windows,1049736,2,0.5,0
windows,263306,1,1.0,0
windows,525453,3,1.33333333333,0
windows,525454,2,0.5,0
windows,1049743,1,1.0,0
windows,1168,1,1.0,0
windows,1172,1,7.0,0
windows,1173,1,1.0,1
windows,1175,8,2.25,5
windows,1178,0,0,1
windows,1185,4,0.75,0
windows,1049762,2,0.5,0
windows,1190,3,4.0,0
windows,1192,1,0.0,1
windows,1194,4,2.0,0
windows,1311915,1,0.0,0
windows,1196,16,27.875,1
windows,1199,4,16.25,0
windows,1200,4,1.75,0
windows,1204,1,0.0,3
windows,131273,2,2.0,0
windows,525499,0,0,1
windows,263356,1,0.0,0
windows,263362,0,0,1
windows,1219,6,3.33333333333,0
windows,1220,4,3.25,0
windows,263366,0,0,1
windows,787655,2,0.5,1
windows,1228,28,8.71428571429,32
windows,1231,1,2.0,1
windows,1233,9,2.66666666667,5
windows,1237,4,2.75,0
windows,1242,17,5.64705882353,7
windows,1244,3,1.0,0
windows,1247,1,0.0,0
windows,1249,3,7.33333333333,0
windows,174971,0,0,1
windows,263397,3,2.66666666667,0
windows,1254,12,2.25,0
windows,1049831,1,1.0,0
windows,1256,1,1.0,1
windows,1574122,1,1.0,0
windows,43901,1,0.0,0
windows,1265,5,3.6,0
windows,525558,1,2.0,0
windows,1276,1,0.0,0
windows,263421,1,2.0,0
windows,1278,8,17.125,6
windows,1288,13,5.23076923077,19
windows,787721,2,0.5,2
windows,525578,1,5.0,1
windows,1291,1,3.0,0
windows,1292,1,3.0,1
windows,1293,1,0.0,2
windows,1296,1,2.0,0
windows,1297,1,12.0,0
windows,1049878,2,0.5,0
windows,525591,1,1.0,0
windows,1304,3,1.33333333333,3
windows,1312025,1,0.0,0
windows,1310,2,3.5,0
windows,1312033,1,0.0,0
windows,1314,1,3.0,0
windows,1316,3,2.0,1
windows,1318,1,17.0,0
windows,1319,12,1.91666666667,0
windows,1321,2,2.0,2
windows,1322,2,2.5,0
windows,1323,1,3.0,0
windows,1327,1,1.0,0
windows,1574198,1,0.0,0
windows,1335,0,0,2
windows,1336,3,9.33333333333,1
windows,1337,6,5.0,22
windows,1338,8,1.75,7
windows,1339,1,0.0,3
windows,1340,1,4.0,0
windows,263485,2,1.5,0
windows,1343,5,0.6,6
windows,1344,1,1.0,4
windows,1346,1,0.0,0
windows,1348,1,1.0,1
windows,1349,13,3.15384615385,1
windows,1358,21,5.47619047619,51
windows,1312080,0,0,3
windows,525649,0,0,2
windows,1362,2,-0.5,1
windows,1370,2,1.5,1
windows,787804,1,2.0,0
windows,87610,1,-7.0,0
windows,1375,0,0,1
windows,1380,2,1.0,0
windows,263525,5,4.2,13
windows,1574248,1,0.0,0
windows,1390,2,1.5,0
windows,1391,1,0.0,2
windows,787828,1,1.0,0
windows,1398,7,1.14285714286,0
windows,1409,10,2.3,6
windows,1836418,2,3.5,0
windows,262379,0,0,1
windows,1412,0,0,2
windows,1414,1,4.0,1
windows,1418,2,5.0,0
windows,1312141,1,-1.0,0
windows,1423,1,14.0,0
windows,787856,1,1.0,2
windows,1428,1,2.0,0
windows,1431,1,1.0,0
windows,1432,7,1.57142857143,1
windows,1433,4,3.5,1
windows,1436,2,1.0,0
windows,525725,4,0.5,0
windows,1438,1,0.0,6
windows,1050015,1,0.0,0
windows,1441,15,2.93333333333,17
windows,1050018,1,1.0,0
windows,787878,1,4.0,0
windows,1447,1,2.0,0
windows,1450,4,1.0,6
windows,1451,1,1.0,0
windows,1453,0,0,1
windows,1455,1,1.0,0
windows,787893,13,1.15384615385,11
windows,1462,1,8.0,0
windows,1463,1,0.0,2
windows,1466,1,0.0,0
windows,1469,0,0,1
windows,1471,0,0,6
windows,1474,1,0.0,0
windows,1480,1,6.0,1
windows,263626,1,0.0,0
windows,1483,1,0.0,0
windows,1484,1,8.0,1
windows,787918,1,1.0,0
windows,1489,3,0.666666666667,0
windows,1490,17,1.88235294118,1
windows,1491,19,3.26315789474,13
windows,1492,1,3.0,0
windows,787926,2,3.5,1
windows,1497,0,0,1
windows,787931,2,1.5,0
windows,1500,1,1.0,5
windows,1504,1,10.0,0
windows,263651,0,0,2
windows,1508,0,0,1
windows,1509,2,2.5,2
windows,1512,2,4.0,0
windows,263657,1,0.0,0
windows,787958,1,0.0,0
windows,263671,1,1.0,0
windows,1529,6,1.66666666667,0
windows,1533,2,28.0,1
windows,1534,2,2.0,0
windows,1535,1,0.0,0
windows,1536,2,2.0,0
windows,263681,14,3.28571428571,18
windows,525826,0,0,2
windows,1050115,1,0.0,0
windows,1541,1,5.0,0
windows,1542,1,4.0,0
windows,1544,14,2.92857142857,3
windows,263693,14,1.21428571429,6
windows,1550,1,6.0,0
windows,1551,9,1.44444444444,3
windows,1553,1,23.0,5
windows,1554,3,65.3333333333,0
windows,786691,0,0,2
windows,1556,1,0.0,0
windows,525845,0,0,1
windows,1559,13,11.0,7
windows,1565,1,0.0,0
windows,1569,21,8.85714285714,6
windows,1578,1,0.0,0
windows,1580,1,0.0,0
windows,1583,51,2.92156862745,106
windows,525872,1,20.0,1
windows,1585,2,1.0,1
windows,1588,1,0.0,3
windows,1591,2,2.0,2
windows,1596,2,2.5,0
windows,1599,1,0.0,1
windows,1600,6,5.66666666667,1
windows,1601,2,1.0,1
windows,1605,2,3.0,1
windows,1606,1,1.0,1
windows,1610,2,1.5,2
windows,1611,1,7.0,0
windows,1612,0,0,2
windows,1574477,1,0.0,0
windows,1616,1,0.0,0
windows,525906,1,3.0,0
windows,788051,0,0,1
windows,1621,3,2.66666666667,0
windows,1622,1,0.0,0
windows,1625,3,7.33333333333,1
windows,1626,0,0,1
windows,1627,4,5.25,0
windows,1630,7,24.2857142857,0
windows,1631,2,5.5,1
windows,1632,2,3.0,0
windows,1635,2,4.0,0
windows,1638,3,0.666666666667,1
windows,525930,1,1.0,0
windows,1644,1,9.0,0
windows,788077,0,0,1
windows,1048851,1,0.0,0
windows,1654,1,6.0,1
windows,55,2,1.0,0
windows,1659,1,4.0,2
windows,1662,1,0.0,0
windows,263808,1,3.0,0
windows,1666,5,4.6,3
windows,1574531,1,-1.0,0
windows,1670,2,7.0,2
windows,263817,1,2.0,0
windows,1675,2,1.0,0
windows,1676,1,1.0,0
windows,788109,1,1.0,1
windows,525969,1,0.0,0
windows,1683,1,6.0,0
windows,263832,2,0.5,0
windows,1690,2,1.5,0
windows,1691,0,0,1
windows,1694,3,1.0,1
windows,1695,14,4.28571428571,6
windows,1697,3,1.0,0
windows,1701,2,10.5,1
windows,1702,1,1.0,1
windows,1708,1,0.0,1
windows,1709,0,0,3
windows,1719,2,4.0,1
windows,1720,1,4.0,0
windows,1726,1,3.0,2
windows,1727,6,3.16666666667,0
windows,526023,1,4.0,0
windows,1737,9,2.0,16
windows,1738,6,4.16666666667,6
windows,1741,1,1.0,3
windows,526030,1,-3.0,0
windows,1743,1,2.0,1
windows,263895,4,1.75,11
windows,1753,1,1.0,0
windows,1755,49,1.97959183673,25
windows,263900,0,0,1
windows,1762,1,1.0,0
windows,1764,0,0,1
windows,1765,1,2.0,0
windows,1768,1,9.0,0
windows,1769,1,1.0,0
windows,1771,1,3.0,0
windows,1781,2,0.5,0
windows,1785,1,0.0,0
windows,1050362,1,1.0,0
windows,1790,2,2.0,3
windows,1795,2,1.5,0
windows,1796,2,0.0,2
windows,1797,2,3.0,0
windows,1799,3,6.0,0
windows,1801,0,0,1
windows,1804,2,16.0,0
windows,526093,2,1.0,0
windows,1806,1,0.0,0
windows,1807,1,2.0,0
windows,306136,0,0,1
windows,1810,13,9.0,2
windows,1813,6,1.83333333333,1
windows,1814,0,0,1
windows,1815,0,0,1
windows,1816,2,14.0,0
windows,1820,1,1.0,0
windows,1821,9,13.7777777778,17
windows,1826,1,1.0,0
windows,1830,2,3.5,0
windows,1831,2,3.0,4
windows,306140,0,0,1
windows,1834,2,1.0,3
windows,1836,4,2.0,0
windows,1841,1,18.0,0
windows,526133,0,0,1
windows,1849,1,1.0,0
windows,1851,0,0,1
windows,1852,1,0.0,0
windows,1853,3,2.66666666667,1
windows,1862,10,5.8,8
windows,1865,1,2.0,0
windows,1869,1,11.0,3
windows,1870,2,2.0,0
windows,1874,1,-2.0,0
windows,1875,3,1.66666666667,0
windows,264020,1,0.0,1
windows,1879,9,69.8888888889,7
windows,1882,0,0,1
windows,1886,1,1.0,0
windows,788319,1,1.0,0
windows,1892,0,0,1
windows,1895,1,-2.0,0
windows,1896,0,0,1
windows,1897,6,3.33333333333,2
windows,1898,22,2.59090909091,14
windows,349842,1,0.0,4
windows,264047,0,0,1
windows,1050480,1,1.0,0
windows,788337,1,0.0,0
windows,264052,1,0.0,1
windows,1912,2,4.5,0
windows,1913,2,0.0,0
windows,1915,2,2.0,1
windows,1921,5,0.8,0
windows,1312643,1,1.0,0
windows,1312647,1,0.0,0
windows,526217,2,2.5,1
windows,788365,1,1.0,0
windows,1934,1,-2.0,0
windows,1942,13,3.30769230769,0
windows,1944,22,8.13636363636,10
windows,1946,1,6.0,0
windows,1950,2,4.0,0
windows,1951,2,3.0,0
windows,1953,1,0.0,0
windows,1954,1,1.0,1
windows,1958,1,0.0,0
windows,1959,0,0,1
windows,1960,4,2.25,1
windows,1965,8,2.75,3
windows,1967,1,16.0,0
windows,1968,8,5.375,19
windows,1969,3,1.33333333333,0
windows,1970,1,1.0,0
windows,1975,1,1.0,0
windows,1977,1,1.0,0
windows,1992,1,0.0,0
windows,1996,1,5.0,0
windows,1574861,1,1.0,0
windows,1312722,1,0.0,0
windows,264148,0,0,1
windows,2009,5,0.6,13
windows,2010,1,9.0,0
windows,2013,1,0.0,0
windows,2016,2,0.5,0
windows,2017,1,9.0,0
windows,2018,2,1.0,1
windows,2025,5,2.6,1
windows,2034,1,12.0,0
windows,2035,1,1.0,0
windows,264181,2,3.0,0
windows,2039,1,3.0,0
windows,2043,1,0.0,0
windows,2044,1,0.0,2
windows,786774,2,2.5,1
windows,2056,0,0,1
windows,262487,2,3.5,0
windows,2067,1,2.0,0
windows,2069,2,2.5,1
windows,526359,0,0,1
windows,2072,2,1.0,2
windows,2073,1,3.0,0
windows,2077,1,9.0,1
windows,2078,1,4.0,0
windows,2084,1,2.0,0
windows,2086,2,2.5,0
windows,357960,1,2.0,0
windows,2090,1,0.0,1
windows,2093,0,0,1
windows,2094,2,3.0,7
windows,2095,3,9.66666666667,0
windows,1050672,0,0,1
windows,2098,6,3.33333333333,0
windows,788532,1,1.0,0
windows,2102,1,4.0,0
windows,2104,1,7.0,0
windows,2106,3,0.333333333333,2
windows,2109,3,7.0,2
windows,2114,1,8.0,0
windows,2118,1,5.0,0
windows,2119,2,3.0,4
windows,2131,12,1.33333333333,3
windows,2133,1,3.0,1
windows,2134,3,10.6666666667,0
windows,2135,0,0,1
windows,2137,1,1.0,0
windows,2140,2,3.5,5
windows,2145,1,0.0,0
windows,2146,1,4.0,0
windows,2147,8,2.875,2
windows,264292,2,3.0,0
windows,2150,17,1.64705882353,2
windows,526439,1,0.0,0
windows,2153,0,0,1
windows,526457,0,0,1
windows,2170,2,0.5,0
windows,2172,0,0,1
windows,2173,0,0,4
windows,2174,1,1.0,2
windows,264325,43,0.883720930233,35
windows,2183,2,1.5,0
windows,1312906,1,0.0,0
windows,2187,1,1.0,0
windows,2188,1,1.0,0
windows,526477,2,3.5,3
windows,2191,1,0.0,0
windows,2194,6,0.833333333333,1
windows,2196,1,1.0,0
windows,2197,2,1.0,1
windows,2199,14,1.92857142857,6
windows,264345,1,3.0,0
windows,1575066,0,0,1
windows,264347,4,5.5,0
windows,2207,1,1.0,0
windows,2208,3,1.0,0
windows,2209,5,3.8,4
windows,264356,0,0,2
windows,2213,1,1.0,0
windows,2214,0,0,1
windows,2219,1,3.0,3
windows,2222,1,3.0,0
windows,1575088,1,4.0,0
windows,1835379,1,1.0,5
windows,2230,9,4.11111111111,3
windows,2233,3,21.0,4
windows,2238,3,2.0,1
windows,2239,2,7.5,1
windows,2242,1,1.0,0
windows,2246,2,4.0,1
windows,526535,61,4.31147540984,26
windows,1050824,1,0.0,1
windows,264395,4,1.75,1
windows,2253,1,0.0,0
windows,2257,7,3.0,0
windows,2258,1,0.0,2
windows,2260,14,3.14285714286,7
windows,2272,1,0.0,0
windows,264419,1,0.0,0
windows,2277,1,0.0,0
windows,2278,1,0.0,0
windows,2281,5,2.4,1
windows,2283,1,1.0,0
windows,2284,3,0.333333333333,2
windows,2285,1,1.0,0
windows,2287,4,2.75,0
windows,1313009,1,0.0,0
windows,2291,2,3.0,1
windows,526582,1,1.0,0
windows,3148035,1,0.0,0
windows,2309,1,2.0,1
windows,2313,1,1.0,0
windows,2314,3,5.33333333333,0
windows,2321,1,0.0,0
windows,2323,1,4.0,0
windows,264470,1,0.0,0
windows,2327,0,0,1
windows,264476,5,0.8,2
windows,2334,1,1.0,0
windows,264480,1,0.0,0
windows,264482,2,1.0,2
windows,788773,1,6.0,0
windows,2342,1,0.0,0
windows,526635,1,2.0,0
windows,2351,1,0.0,0
windows,264497,1,1.0,0
windows,2354,5,14.6,1
windows,264499,1,0.0,0
windows,2361,1,20.0,1
windows,2362,2,1.0,0
windows,2363,2,1.5,1
windows,526652,1,0.0,1
windows,2367,1,4.0,0
windows,2368,8,2.25,7
windows,2373,4,0.75,0
windows,264518,1,0.0,0
windows,2383,7,2.42857142857,3
windows,2384,9,2.88888888889,2
windows,2385,5,2.0,5
windows,2386,5,0.4,1
windows,2387,8,2.125,0
windows,2391,1,0.0,1
windows,788824,1,1.0,0
windows,264540,3,2.66666666667,0
windows,2405,1,5.0,1
windows,264555,2,0.5,0
windows,264557,1,0.0,0
windows,2415,1,34.0,0
windows,2418,1,1.0,0
windows,2420,2,0.5,0
windows,1313143,0,0,1
windows,2424,41,1.43902439024,23
windows,2434,1,2.0,0
windows,2438,1,4.0,0
windows,2441,35,5.0,32
windows,264586,2,1.0,0
windows,2443,3,35.0,3
windows,2455,1,2.0,0
windows,2457,1,1.0,3
windows,2459,2,5.0,0
windows,2461,2,3.5,0
windows,264607,1,4.0,5
windows,526752,0,0,1
windows,2469,2,0.5,0
windows,2470,1,1.0,0
windows,2474,4,4.5,0
windows,264619,1,1.0,0
windows,2477,0,0,1
windows,2491,3,2.0,1
